بلادك اوسخ بلد شفت ريبورتاج الدزيرين والليبين فطارين رمضان الشارع,hate
فتنة قالو يقسم توانسا علمانيين ومتحررين وقابلين القانون,normal
متوقف الشعب التونسي صمت اثبت حاجته وتمسكه بالاعضاء التناسليه والدعاره خرج واوقف القرار اثبت تمسكه بخالقه ودينه,normal
تونس للعرب والأمازيغ تونس قوميات أخرى شركسي تونسي والإسلام باقي بإذن,normal
ياولد القيروان ياودي سير بدل غي اسميتك المجوسي,hate
يجب ضغط حزب نهضة بصفته الحزب الأول البلاد لإسقاط هاذا القانون لعبة سئ ذكر نتذكرو جميعا دعمه مكرون الفرنسي,normal
اسمعن برجل لقحب سامي يجيب يعطك عصب ياسامي ومرتك وبناتك زبور,abusive
لطفي العبدلي ناسي تمثيلو مسلسل شوفلي حل اكبر ميبون سموسة ارجل يامنيك ڨداش نكره زك امو تفيييه هالمنظر,abusive
اخبار تفيد البلاد تخدم بمبريم دباغ عصبة وولشمس ووموزانيك ووجوهرة وووو,abusive
صحيت راجل تربية,normal
ههههههه بيناتنا عشيري ونتم بلادنا كاملا بمؤسسات خراب مساكل اقتصادية معناش قبايل نحنا بلد شوف العالم يحكي تونس البلد الوحيد قاعد يعيش حرية مناش بايتين خايفين ميليشيات مرتزقة تقتل اخوانهم نتمنالكم المصير افضل طبعا نحنا لسنا باعداء الحقيقة واضحة حاقدين القذافي اصبحنا نبادلكم الشعور,normal
تحشمش,normal
تجم تطبق روحك منعك,normal
سجنه وتم إطلاق سراحه يجدو دليل وهاجر سوريا وهؤلاء الرجال تونس العامانية السند الوحيد للمسلمين تونس,normal
فض فوك,normal
سألت السيدة عائشة رضي رسول نزول الآية الس ات سنكون الرسول صلى سلم سنكون الصراط وقت المرور الصراط لٱ يوجد أماكن جهنم الجنة الصراط الرسول صل سلم,normal
قحبة وجه المعزة,abusive
سلفيو المغرب العربي للأسف مختلفين سلفية السعودية,normal
نتي قحبة وتمد ترميك لاف وتجي تحكي,abusive
ربي خلقنا والحمد لل ه تونس شعبها مسلم,normal
اسمها الغنية الأصلية,normal
ربي بجيكم زلزال يرحلكم,normal
قحبة ختك لتخرج ليل وطلع رجليها,abusive
حرية شاء ربي يقطعها الحرية,normal
باينة تكذب والمذيع الاولاد مايتخباوش واصلا المذيع صديقها يعرف كلشي ولوكان اطفال بلحق راهي مخلتهمش يسألوها يامريم صفات الخايبة مغرورة وقحة وزيدلها كذابة,normal
جربنا العلمانية حوالي جابتنا التخلف الفقر التبعية الذل ارجوا لدينكم توانسة دارو جدودكم حضارة,normal
نضع قضيب حديد حارق السوة الطبون يماك القحبة العمومة ملقوط الفرانسيس نعجة,abusive
حسبي ونعم الوكيل كتاب الكريم الدنيا وانتو بتخالفو الشرع والدين بمزاجكم,normal
غيرت خليقتها بزاااف ياااحي تفوووه دزاير اوك,abusive
ضدها المتكبر والمتعالي تافه ميحكي التفاهه ملقات متحكي الزوالي والغني يشريلها الشوالق مدت وجهها عاريه نزيد نقلها يعطيك الصحه اقنعتني بموضوعك الساذج,normal
ياولادي صلوا نبي تربحوا,normal
مام مناش سمعين تني,normal
تونس كتر دخلتو حيط رايحين بهاد العقلية متأكدين بلي تونس بلد مسلم,normal
السبسي كافر ويحلل الخمر معامل علاقة بالقرآن والآيات,hate
كلمة جهل تعبر يلزمنا اتحاد فتح يلزمنا اتحاد تقسيم امبراطوريات,normal
قاله سالم لبيض صحيح اعرتاضاته النظام الدستوري تطال ألنظمة القومية يدافع خصوصا الإعتراضات المتعلقة بالديمقراطية والتعددية,normal
نطولوش الكلام,normal
فيلم عاملينوا,normal
مهزله والله لكنهم سيخاسبون رب العالمين وسيندمون ينفع الندم,hate
لطفي العبدلي تافهه فاشل واقل تافهه ينتمي للفن للاسره الفنيه,abusive
وفقكم اشتكت النساء قوم تفتنون,normal
سي أمين وصفة طبيعية تخبي الفلجة تضحك تواصل الخاص,normal
نوفل ورتاني مستهالك مخدرات مروج مخدرات زامل ميبون تونسي انسل بلاد,abusive
لعنة الدين الطحاحين,hate
المساواة الميراث تونس النواح البكاء العويل الجزائر نيك القذائر شعبها القذر,abusive
ربي يهدي وجهة رايي الدين الدين الاسلام بجبوج كافر يهلكك,hate
معناها متخلفين جبورة,normal
صاحبي الاوروب الناس تحب تعرف ناس الاوروب الصحاح تفضل لباريس اعرف جرجيس عكارة محرس غمراسنية جرابة صفاقسية ادخل الدواليب الصحيحة تشم ريحة الفلوس تعرف مخاخ التوانسة الصحاح قالو ولد حومة شعبية امورك هاكي تونس معلبلناش نعترفو بالجنوب ارضنا ارض جدادنا ديجا اهبط للجنوب تشوف البنوك شتخدم بالله نخرف نحكيلك حكايات تسمع سمع حدك تخلص كراء تقلي مالك المانيا تبيع فالغبرة مستحيل اللهم مسند قحبة المانية جابدتلك قرض تخلصو هانك مونسها ريقل روحك نحكي فالصندي لوغة حني حني احكاها لواحد منيك ميفهمش للمرا لبقاتلك جواعة بنية عمي هاكا ربما راجلك يخدم معاوناتو بالصبر فرنسا ميموت بالشر ليمخو حابس,abusive
دعك أسماء جاهلة بكيفية الرد الشخص المناسب يوتيوب تجيبيني سؤالي ثقافة أخلاق مايا القصوري أتدركين أمل آامال يفعله الشباب تربية التلفاوز الغذاعة تربية ثقافة دولة كاملة مثلا مثلا لطفي العبدلي أخلاق افضل الشاب مستحيل عائلة الفنانين,normal
اقحاب مسيبة يقولوا حكومة ايجوا هزوا اقحاب تونس راهوا ذبحها عربي قحاب تفوه جاب ربي رجال تونس مبرية,abusive
يلعن الدين البدوي الصحراوي العنصري أمي أعز الناس عورة ناقصة عقل ودين ونجسة الكلب الأسود والحمار والغائط الخرى تبطل الصلاة وشهادتها نصف شهادة وعقيقتها نصف عقيقة وديتها نصف دية وميراثها ربع ميراث والقرآن أمر بضربها والزواج بثلاثة ضراير وخلى صوتها عار دين خلى المرأة نصف إنسان وأحتقرها وذلها مستحيل دين الحقيقي عادل الآه بعادل,hate
